customer_id,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
5702-SKUOB,Yes,1,4,None,Yes,29.14,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,93.45,0.0,0,116.56,210.01
1134-YWTYF,Yes,1,27,Offer C,Yes,41.48,No,Yes,DSL,15,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.8,1389.85,0.0,0,1119.96,2509.81
6061-GWWAV,No,0,41,None,Yes,13.76,No,Yes,Cable,11,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,70.2,2894.55,0.0,0,564.16,3458.71
0679-TDGAK,Yes,1,50,None,Yes,31.83,No,Yes,Cable,47,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,75.5,4025.6,0.0,100,1591.5,5717.1
6585-WCEWR,Yes,1,72,None,Yes,22.78,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,1354.4,0.0,0,1640.16,2994.56
9067-YGSCA,No,0,70,None,Yes,31.33,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,26.05,1856.4,0.0,0,2193.1,4049.5
9067-SQTNS,Yes,1,44,None,Yes,34.94,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,926.0,0.0,0,1537.36,2463.36
1776-SPBWV,Yes,1,34,Offer C,Yes,41.72,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.1,682.1,0.0,0,1418.48,2100.58
9668-PUGNU,Yes,9,71,None,Yes,32.18,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,1816.2,0.0,0,2284.78,4100.98
5829-NVSQN,Yes,3,23,None,Yes,31.39,No,Yes,DSL,29,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,1689.45,0.0,0,721.97,2411.42
8869-LIHMK,No,0,64,None,Yes,44.31,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,7334.05,0.0,0,2835.84,10169.89
0447-RXSGD,No,0,24,Offer C,Yes,25.68,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,2404.85,0.0,0,616.32,3021.17
4927-WWOOZ,No,0,2,None,Yes,49.41,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.45,171.45,0.0,10,98.82,280.27
5788-YPOEG,Yes,9,34,Offer C,Yes,9.09,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.75,2839.45,0.0,0,309.06,3148.51
9081-WWXKP,Yes,8,47,None,Yes,37.35,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,873.4,0.0,0,1755.45,2628.85
0784-ZQJZX,No,0,72,None,Yes,31.93,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1529.65,0.0,0,2298.96,3828.61
0722-SVSFK,No,0,7,None,Yes,39.02,No,Yes,Fiber Optic,25,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,715.0,0.0,0,273.14,988.14
3612-YVGSJ,Yes,10,71,None,Yes,33.0,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1681.6,0.0,0,2343.0,4024.6
8670-ERCJH,No,0,72,Offer A,Yes,2.56,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8164.1,0.0,0,184.32,8348.42
7758-UJWYS,Yes,10,34,None,No,0.0,No,Yes,DSL,29,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40.55,1325.85,0.0,0,0.0,1325.85
7055-JCGNI,No,0,70,Offer A,Yes,44.57,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,7795.95,0.0,0,3119.9,10915.85
4826-DXMUP,No,0,35,None,Yes,10.11,No,Yes,DSL,73,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,72.1,2495.15,0.0,0,353.85,2849.0
7175-NTIXE,No,0,25,None,Yes,21.67,No,Yes,DSL,48,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,1992.95,0.0,0,541.75,2534.7
7963-SHNDT,No,0,52,None,No,0.0,No,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,1982.1,0.0,130,0.0,2112.1
0188-GWFLE,No,0,2,None,Yes,1.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0,3.62,37.32
2882-DDZPG,No,0,12,None,Yes,35.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,227.45,0.0,0,429.72,657.17
5843-TTHGI,No,0,18,None,Yes,17.33,No,Yes,DSL,69,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50.0,892.7,0.0,50,311.94,1254.64
1849-RJYIG,No,0,8,None,Yes,46.78,No,Yes,DSL,24,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.0,487.75,0.0,0,374.24,861.99
8868-GAGIO,Yes,8,45,None,Yes,22.8,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.55,3713.95,0.0,0,1026.0,4739.95
4061-UKJWL,No,0,3,None,Yes,20.37,No,Yes,Cable,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.45,141.7,0.0,0,61.11,202.81
5380-XPJNZ,No,0,38,None,Yes,40.64,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,678.2,0.0,0,1544.32,2222.52
8263-QMNTJ,Yes,2,72,Offer A,Yes,47.82,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.55,8425.3,0.0,0,3443.04,11868.34
0277-ORXQS,Yes,9,66,Offer A,No,0.0,No,Yes,Cable,23,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,50.55,3364.55,0.0,110,0.0,3474.55
7996-BPXHY,Yes,5,13,None,Yes,35.19,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,332.5,0.0,0,457.47,789.97
3227-WLKLI,Yes,1,65,None,Yes,10.11,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.55,5963.95,0.0,0,657.15,6621.1
2266-FUBDZ,Yes,2,15,None,Yes,46.47,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,278.85,0.0,0,697.05,975.9
8237-ULIXL,Yes,1,72,Offer A,Yes,13.27,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1871.85,0.0,0,955.44,2827.29
8216-AZUUZ,Yes,1,42,None,Yes,12.6,No,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.4,4303.65,0.0,0,529.2,4832.85
9153-BTBVV,Yes,1,71,Offer A,Yes,48.01,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1753.0,0.0,0,3408.71,5161.71
5186-PEIZU,No,0,35,None,Yes,37.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,617.65,0.0,0,1323.35,1941.0
1074-AMIOH,Yes,1,53,None,Yes,43.39,No,Yes,Fiber Optic,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.25,5935.1,0.0,0,2299.67,8234.77
4361-FEBGN,No,0,48,None,Yes,33.68,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,982.95,0.0,0,1616.64,2599.59
0380-ZCSBI,No,0,10,None,Yes,4.42,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,198.7,0.0,0,44.2,242.9
7145-FEJWU,No,0,12,None,Yes,16.96,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,1275.65,0.0,0,203.52,1479.17
3969-JQABI,No,0,58,None,Yes,40.16,No,Yes,DSL,20,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65.25,3791.6,0.0,110,2329.28,6230.88
1051-EQPZR,Yes,1,44,None,Yes,4.17,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,780.25,0.0,0,183.48,963.73
3750-RNQKR,No,0,12,None,Yes,18.12,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,246.25,0.0,0,217.44,463.69
0962-CQPWQ,Yes,1,62,None,Yes,2.41,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3,1296.15,0.0,0,149.42,1445.57
3096-YXENJ,Yes,1,65,None,Yes,27.69,Yes,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.65,7082.85,0.0,0,1799.85,8882.7
1265-BCFEO,Yes,1,71,Offer A,Yes,26.58,Yes,Yes,Cable,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5662.25,0.0,0,1887.18,7549.43
5837-LXSDN,Yes,1,21,None,Yes,35.72,No,Yes,Cable,30,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,58.85,1215.45,0.0,0,750.12,1965.57
5945-AZYHT,Yes,9,71,Offer A,Yes,49.32,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.6,7854.15,0.0,0,3501.72,11355.87
8325-QRPZR,No,0,7,None,Yes,30.06,No,Yes,Fiber Optic,10,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,525.0,0.0,10,210.42,745.42
6384-VMJHP,No,0,72,Offer A,Yes,23.02,No,Yes,Cable,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.0,5265.2,0.0,0,1657.44,6922.64
2262-SLNVK,No,0,1,None,Yes,1.15,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,70.1,0.0,0,1.15,71.25
7730-CLDSV,Yes,6,72,Offer A,Yes,35.21,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.65,7129.45,0.0,0,2535.12,9664.57
1135-HIORI,Yes,3,64,Offer B,Yes,39.37,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.45,7266.95,0.0,0,2519.68,9786.63
0164-APGRB,No,0,72,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0,3482.64,11979.34
6481-ESCNL,No,0,29,None,Yes,10.67,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,2878.75,0.0,0,309.43,3188.18
1790-NESIO,No,0,13,None,Yes,6.56,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,261.3,0.0,0,85.28,346.58
1550-EENBN,No,0,31,None,Yes,45.71,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,3205.6,0.0,0,1417.01,4622.61
9297-EONCV,No,0,72,Offer A,Yes,44.21,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.35,6697.2,0.0,0,3183.12,9880.32
7799-DSEWS,No,0,18,Offer D,Yes,48.68,No,Yes,DSL,48,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.35,1299.8,0.0,0,876.24,2176.04
8766-PAFNE,Yes,6,71,Offer A,Yes,28.02,No,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1,5564.85,0.0,0,1989.42,7554.27
3130-ICDUP,No,0,2,None,Yes,5.3,Yes,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.55,188.1,0.0,0,10.6,198.7
0880-FVFWF,No,0,56,Offer B,Yes,37.15,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.4,4922.4,0.0,0,2080.4,7002.8
4611-ANLQC,Yes,7,60,Offer B,No,0.0,No,Yes,Cable,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,50.05,2911.5,0.0,0,0.0,2911.5
4213-HKBJO,No,0,33,None,Yes,36.5,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.7,826.1,0.0,0,1204.5,2030.6
0014-BMAQU,Yes,8,63,Offer B,Yes,12.96,Yes,Yes,Fiber Optic,7,Yes,No,No,Yes,No,No,No,No,Two Year,Yes,Credit Card,84.65,5377.8,0.0,20,816.48,6214.28
4837-QUSFT,Yes,8,65,Offer B,Yes,36.62,Yes,Yes,Fiber Optic,6,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,100.15,6643.5,0.0,0,2380.3,9023.8
9953-ZMKSM,No,0,63,Offer B,Yes,4.01,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.25,1559.3,0.0,0,252.63,1811.93
7665-NKLAV,Yes,5,36,None,No,0.0,No,Yes,Cable,71,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.65,1547.35,0.0,0,0.0,1547.35
4391-LNRXK,No,0,22,Offer D,Yes,48.07,No,Yes,Fiber Optic,18,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.95,2142.8,0.0,0,1057.54,3200.34
8562-GHPPI,No,0,1,None,Yes,11.96,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.8,19.8,0.0,0,11.96,31.76
5893-PYOLZ,No,0,56,Offer B,Yes,49.36,No,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.8,4534.45,0.0,0,2764.16,7298.61
4986-MXSFP,No,0,2,Offer E,Yes,43.27,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.0,40.9,0.0,0,86.54,127.44
6131-FOYAS,No,0,35,None,Yes,20.61,Yes,Yes,DSL,16,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.6,2094.9,0.0,0,721.35,2816.25
3027-YNWZU,Yes,5,64,Offer B,Yes,6.81,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1584.8,0.0,0,435.84,2020.64
5609-IMCGG,No,0,15,Offer D,Yes,6.22,Yes,Yes,Fiber Optic,4,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.35,1302.65,0.0,0,93.3,1395.95
9481-WHGWY,Yes,9,70,Offer A,Yes,39.53,No,Yes,DSL,53,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,5437.75,0.0,0,2767.1,8204.85
4328-VUFWD,No,0,39,None,Yes,6.77,No,Yes,DSL,17,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.3,2209.15,0.0,0,264.03,2473.18
3301-LSLWQ,No,0,29,None,Yes,17.87,Yes,Yes,Cable,26,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.1,1912.15,0.0,0,518.23,2430.38
7473-ZBDSN,Yes,2,14,Offer D,Yes,44.55,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,18.8,255.55,0.0,0,623.7,879.25
3166-PNEOF,No,0,61,Offer B,Yes,4.51,Yes,Yes,Cable,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,5175.3,0.0,0,275.11,5450.41
5639-NTUPK,No,0,13,Offer D,Yes,19.17,No,Yes,Cable,59,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.1,670.65,0.0,0,249.21,919.86
8780-YRMTT,No,0,66,Offer A,No,0.0,No,Yes,DSL,29,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,47.4,3177.25,0.0,0,0.0,3177.25
6242-SGYTS,Yes,6,62,Offer B,Yes,15.76,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,94.95,5791.85,0.0,0,977.12,6768.97
4531-AUZNK,Yes,2,51,Offer B,Yes,18.42,Yes,Yes,Fiber Optic,47,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,95.15,5000.05,0.0,0,939.42,5939.47
4191-XOVOM,No,0,63,Offer B,Yes,22.73,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.4,6713.2,0.0,130,1431.99,8275.19
2150-OEGBV,No,0,27,None,Yes,33.4,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.1,562.6,0.0,0,901.8,1464.4
1872-EBWSC,No,0,29,None,Yes,21.19,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.35,617.35,0.0,0,614.51,1231.86
7026-YMSBE,No,0,30,None,Yes,24.57,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.7,625.05,0.0,0,737.1,1362.15
9674-EHPPG,Yes,6,46,Offer B,No,0.0,No,Yes,DSL,26,Yes,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.4,1842.7,0.0,80,0.0,1922.7
5440-VHLUL,No,0,69,Offer A,Yes,44.57,Yes,Yes,Fiber Optic,28,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,7386.05,0.0,0,3075.33,10461.38
7629-WIXZF,No,0,7,None,Yes,6.83,No,Yes,DSL,17,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,59.1,369.25,0.0,0,47.81,417.06
3976-HXHCE,No,0,72,None,Yes,45.75,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,1414.8,0.0,0,3294.0,4708.8
2466-NEJOJ,Yes,6,8,Offer E,Yes,26.17,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,169.75,0.0,0,209.36,379.11
5472-CVMDX,No,0,68,None,No,0.0,No,Yes,DSL,58,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.9,2719.2,0.0,0,0.0,2719.2
8150-QUDFX,No,0,2,Offer E,Yes,27.47,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,51.6,0.0,0,54.94,106.54
2346-DJQTB,No,0,35,None,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.15,812.5,0.0,40,0.0,852.5
1697-LYYYX,Yes,8,61,None,Yes,42.11,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.1,1143.8,0.0,0,2568.71,3712.51
1942-OQFRW,No,0,1,Offer E,Yes,13.4,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.0,44.0,0.0,0,13.4,57.4
9640-ZSLDC,Yes,3,53,None,Yes,31.99,No,Yes,DSL,59,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,60.6,3297.0,0.0,0,1695.47,4992.47
4231-LZUYM,Yes,4,72,None,Yes,12.58,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.65,1887.0,0.0,0,905.76,2792.76
5133-VRSAB,No,0,8,Offer E,No,0.0,No,Yes,Cable,8,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,29.35,216.45,0.0,10,0.0,226.45
6838-YAUVY,No,0,54,None,Yes,11.76,Yes,Yes,Fiber Optic,52,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.1,5064.85,0.0,0,635.04,5699.89
0484-JPBRU,No,0,41,None,Yes,41.21,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.25,996.45,0.0,0,1689.61,2686.06
7883-ROJOC,No,0,19,Offer D,Yes,34.51,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.9,839.65,0.0,0,655.69,1495.34
7274-CGTOD,No,0,62,None,No,0.0,No,Yes,DSL,51,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,43.7,2618.3,0.0,0,0.0,2618.3
1866-ZSLJM,No,0,21,Offer D,Yes,32.89,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,402.85,0.0,0,690.69,1093.54
4636-TVXVG,Yes,9,62,None,Yes,47.96,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95,1244.8,0.0,0,2973.52,4218.32
4236-UJPWO,No,0,2,Offer E,No,0.0,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.5,46.4,0.0,0,0.0,46.4
9392-XBGTD,No,0,27,None,Yes,8.55,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.6,581.85,0.0,0,230.85,812.7
1169-SAOCL,No,0,49,None,Yes,22.52,Yes,Yes,Fiber Optic,25,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.65,5168.1,0.0,130,1103.48,6401.58
1110-KYLGQ,No,0,63,None,Yes,5.17,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,108.25,6780.1,0.0,0,325.71,7105.81
3518-PZXZQ,Yes,8,1,None,Yes,36.69,No,Yes,DSL,82,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.3,55.3,0.0,0,36.69,91.99
2371-JUNGC,No,0,11,Offer D,Yes,28.62,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,208.0,0.0,0,314.82,522.82
5074-FBGHB,No,0,64,None,Yes,25.95,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.65,6889.8,0.0,0,1660.8,8550.6
2351-BKRZW,Yes,10,43,None,Yes,29.98,No,Yes,Cable,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,75.2,3254.35,0.0,0,1289.14,4543.49
3948-KXDUF,No,0,66,None,Yes,20.52,Yes,Yes,Cable,10,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.75,4447.55,0.0,0,1354.32,5801.87
0815-MFZGM,Yes,9,42,None,Yes,1.31,No,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.0,4135.0,0.0,0,55.02,4190.02
5480-XTFFL,Yes,3,31,Offer C,Yes,9.8,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21.0,697.7,0.0,0,303.8,1001.5
8295-FHIVV,No,0,7,None,Yes,9.19,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,168.65,0.0,0,64.33,232.98
9086-YJYXS,No,0,34,Offer C,Yes,5.39,Yes,Yes,Cable,52,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,77.2,2753.8,0.0,0,183.26,2937.06
1179-INLAT,No,0,3,None,Yes,2.78,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.45,69.25,0.0,0,8.34,77.59
7909-FIOIY,Yes,4,19,Offer D,No,0.0,No,Yes,Cable,85,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.85,434.8,0.0,0,0.0,434.8
6351-SCJKT,No,0,3,None,No,0.0,No,Yes,Cable,25,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,41.35,107.25,0.0,0,0.0,107.25
5468-BPMMO,Yes,3,46,None,Yes,16.07,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.6,851.2,0.0,0,739.22,1590.42
0197-PNKNK,Yes,7,69,None,Yes,38.92,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,40,2685.48,8574.08
2439-QKJUL,No,0,5,None,Yes,7.83,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,109.8,0.0,0,39.15,148.95
1194-SPVSP,No,0,1,None,Yes,27.88,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.65,19.65,0.0,0,27.88,47.53
9534-NSXEM,No,0,26,Offer C,Yes,31.53,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,595.5,0.0,0,819.78,1415.28
8929-KSWIH,No,0,25,Offer C,Yes,4.94,No,Yes,Fiber Optic,51,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.3,2513.5,0.0,0,123.5,2637.0
1810-MVMAI,Yes,4,30,Offer C,Yes,48.04,Yes,Yes,Cable,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,67.6,2000.2,0.0,0,1441.2,3441.4
1229-RCALF,Yes,1,64,None,Yes,46.44,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,115.0,7396.15,0.0,0,2972.16,10368.31
