customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents
3976-HXHCE,Male,57,No,No,No,No,0
2466-NEJOJ,Male,58,No,No,Yes,Yes,3
5472-CVMDX,Female,21,Yes,No,No,No,0
8150-QUDFX,Male,27,Yes,No,No,No,0
2346-DJQTB,Female,54,No,No,No,No,0
1697-LYYYX,Female,21,Yes,No,Yes,Yes,1
1942-OQFRW,Male,62,No,No,No,No,0
9640-ZSLDC,Female,29,Yes,No,Yes,Yes,5
4231-LZUYM,Female,37,No,No,Yes,No,0
5133-VRSAB,Male,47,No,No,No,No,0
6838-YAUVY,Female,26,Yes,No,No,No,0
0484-JPBRU,Male,23,Yes,No,No,No,0
7883-ROJOC,Female,33,No,No,Yes,No,0
7274-CGTOD,Male,21,Yes,No,No,No,0
1866-ZSLJM,Male,31,No,No,No,No,0
4636-TVXVG,Male,28,Yes,No,Yes,Yes,2
4236-UJPWO,Female,34,No,No,No,No,0
9392-XBGTD,Male,42,No,No,No,Yes,2
1169-SAOCL,Male,45,No,No,No,No,0
1110-KYLGQ,Female,46,No,No,No,No,0
3518-PZXZQ,Female,27,Yes,No,Yes,No,0
2371-JUNGC,Male,46,No,No,No,No,0
5074-FBGHB,Male,47,No,No,No,No,0
2351-BKRZW,Female,30,No,No,Yes,Yes,1
3948-KXDUF,Male,64,No,No,No,No,0
0815-MFZGM,Female,54,No,No,Yes,No,0
5480-XTFFL,Female,60,No,No,Yes,Yes,3
8295-FHIVV,Male,63,No,No,No,No,0
9086-YJYXS,Male,23,Yes,No,Yes,Yes,1
1179-INLAT,Male,33,No,No,No,No,0
7909-FIOIY,Female,21,Yes,No,Yes,Yes,1
6351-SCJKT,Male,32,No,No,No,No,0
5468-BPMMO,Male,59,No,No,Yes,No,0
0197-PNKNK,Female,47,No,No,Yes,Yes,1
2439-QKJUL,Male,31,No,No,No,No,0
1194-SPVSP,Male,20,Yes,No,No,No,0
9534-NSXEM,Male,28,Yes,No,No,No,0
8929-KSWIH,Male,21,Yes,No,No,No,0
1810-MVMAI,Male,31,No,No,Yes,Yes,1
1229-RCALF,Female,37,No,No,Yes,No,0
3572-UOLYZ,Female,28,Yes,No,No,Yes,2
1429-UYJSV,Female,57,No,No,No,No,0
3470-OBUET,Female,49,No,No,Yes,Yes,2
2770-NSVDG,Male,25,Yes,No,Yes,No,0
9375-MHRRS,Male,37,No,No,No,No,0
4860-YZGZM,Male,27,Yes,No,No,No,0
6599-GZWCM,Female,39,No,No,No,No,0
7037-MTYVW,Male,26,Yes,No,Yes,Yes,2
4760-THGOT,Female,33,No,No,Yes,No,0
4016-BJKTZ,Female,20,Yes,No,No,No,0
6584-VQMYT,Male,19,Yes,No,No,Yes,2
9838-BFCQT,Male,61,No,No,Yes,Yes,2
2790-XUYMV,Male,19,Yes,No,No,Yes,1
0581-MDMPW,Female,63,No,No,No,No,0
1023-BQXZE,Male,30,No,No,No,No,0
9163-GHAYE,Female,34,No,No,No,No,0
3904-UKFRE,Male,27,Yes,No,No,No,0
0058-EVZWM,Female,37,No,No,Yes,No,0
7009-PCARS,Male,53,No,No,No,Yes,2
0519-DRGTI,Female,58,No,No,Yes,Yes,3
1017-FBQMM,Female,47,No,No,Yes,Yes,2
9372-TXXPS,Female,49,No,No,Yes,No,0
3259-QMXUN,Male,38,No,No,Yes,No,0
6645-MXQJT,Male,40,No,No,Yes,Yes,1
6484-LATFU,Male,20,Yes,No,No,No,0
7599-NTMDP,Female,32,No,No,Yes,Yes,2
0936-NQLJU,Female,40,No,No,Yes,No,0
3251-YMVWZ,Male,34,No,No,No,No,0
8857-CUPFQ,Male,57,No,No,Yes,No,0
7610-TVOPG,Male,48,No,No,No,No,0
3638-DIMPH,Female,34,No,No,Yes,No,0
8559-WNQZS,Male,37,No,No,No,No,0
0635-WKOLD,Male,33,No,No,Yes,No,0
5993-JSUWV,Female,25,Yes,No,No,No,0
6988-CJEYV,Male,56,No,No,No,No,0
3097-FQTVJ,Female,23,Yes,No,No,No,0
5465-BUBFA,Female,34,No,No,Yes,Yes,1
7299-GNVPL,Female,19,Yes,No,Yes,Yes,2
1215-VFYVK,Female,19,Yes,No,No,No,0
9371-BITHB,Female,27,Yes,No,Yes,Yes,1
9093-FPDLG,Female,54,No,No,No,No,0
0541-FITGH,Female,59,No,No,Yes,No,0
7508-KBIMB,Male,33,No,No,Yes,Yes,3
6838-HVLXG,Female,26,Yes,No,No,No,0
1897-OKVMW,Female,44,No,No,Yes,Yes,1
5485-ITNPC,Male,42,No,No,Yes,No,0
0233-FTHAV,Female,24,Yes,No,No,No,0
4644-PIZRT,Male,36,No,No,Yes,Yes,3
8922-NPKBJ,Male,63,No,No,Yes,Yes,2
2740-TVLFN,Male,42,No,No,No,No,0
7771-CFQRQ,Female,32,No,No,Yes,Yes,3
9512-PHSMG,Female,27,Yes,No,Yes,No,0
1564-HJUVY,Male,53,No,No,No,No,0
5226-NOZFC,Male,48,No,No,No,No,0
1400-WIVLL,Male,31,No,No,Yes,No,0
8347-GDTMP,Female,25,Yes,No,Yes,No,0
0428-IKYCP,Male,56,No,No,Yes,No,0
2187-PKZAY,Male,23,Yes,No,No,No,0
4003-OCTMP,Female,55,No,No,Yes,No,0
3170-GWYKC,Female,30,No,No,No,No,0
7446-SFAOA,Female,54,No,No,Yes,No,0
9522-ZSINC,Male,34,No,No,No,No,0
8234-GSZYK,Male,39,No,No,No,No,0
6505-OZNPG,Female,21,Yes,No,No,No,0
6164-HAQTX,Male,46,No,No,No,No,0
7765-LWVVH,Female,39,No,No,Yes,Yes,2
0953-LGOVU,Male,19,Yes,No,Yes,Yes,3
4692-NNQRU,Female,49,No,No,Yes,No,0
7742-MYPGI,Female,39,No,No,Yes,Yes,2
9619-GSATL,Female,38,No,No,No,No,0
5622-UEJFI,Female,53,No,No,Yes,Yes,1
6203-HBZPA,Male,57,No,No,No,No,0
0484-FFVBJ,Male,43,No,No,No,No,0
0301-FIDRB,Female,61,No,No,Yes,Yes,3
4139-JPIAM,Male,31,No,No,No,No,0
2181-TIDSV,Male,47,No,No,Yes,Yes,3
9453-PATOS,Female,24,Yes,No,Yes,No,0
4402-FTBXC,Male,55,No,No,No,No,0
2931-XIQBR,Female,41,No,No,Yes,Yes,3
0106-UGRDO,Female,55,No,No,Yes,No,0
5542-TBBWB,Male,46,No,No,No,No,0
2606-PKWJB,Male,62,No,No,No,Yes,3
5322-ZSMZY,Male,26,Yes,No,Yes,Yes,3
5220-AGAAX,Male,60,No,No,Yes,Yes,1
3352-ALMCK,Male,42,No,No,No,No,0
5312-IRCFR,Female,21,Yes,No,Yes,Yes,3
5294-IMHHT,Male,44,No,No,Yes,No,0
6176-YJWAS,Male,43,No,No,Yes,No,0
5310-NOOVA,Male,51,No,No,No,No,0
5311-IHLEI,Male,45,No,No,No,No,0
3987-KQDDU,Male,58,No,No,No,No,0
5131-PONJI,Male,62,No,No,Yes,Yes,3
3345-JHUEO,Male,29,Yes,No,No,No,0
5815-HGGHV,Male,45,No,No,Yes,No,0
5260-UMPWX,Female,41,No,No,Yes,Yes,1
5649-RXQTV,Male,34,No,No,No,No,0
2674-MIAHT,Female,26,Yes,No,No,No,0
2576-HXMPA,Female,30,No,No,No,No,0
7587-AOVVU,Male,39,No,No,Yes,Yes,1
6898-MDLZW,Male,53,No,No,No,No,0
4707-YNOQA,Female,57,No,No,Yes,Yes,1
9357-UJRUN,Male,50,No,No,Yes,No,0
0258-NOKBL,Male,22,Yes,No,No,No,0
1163-VIPRI,Female,22,Yes,No,Yes,Yes,2
9348-ROUAI,Female,50,No,No,Yes,Yes,2
9443-JUBUO,Male,24,Yes,No,Yes,Yes,3
3043-TYBNO,Male,43,No,No,No,No,0
5906-BFOZT,Male,54,No,No,No,No,0
5598-IKHQQ,Female,39,No,No,No,No,0
5266-PFRQK,Male,47,No,No,Yes,Yes,3
4674-HGNUA,Male,57,No,No,Yes,Yes,3
6765-MBQNU,Female,56,No,No,Yes,No,0
1303-SRDOK,Female,52,No,No,Yes,Yes,2
3769-MHZNV,Female,61,No,No,Yes,Yes,3
6295-OSINB,Male,20,Yes,No,Yes,No,0
3308-MHOOC,Male,37,No,No,No,Yes,3
4177-JPDFU,Male,35,No,No,No,No,0
2239-CFOUJ,Male,27,Yes,No,Yes,Yes,2
2209-XADXF,Female,40,No,No,No,No,0
6620-JDYNW,Female,64,No,No,No,No,0
4770-UEZOX,Male,19,Yes,No,No,No,0
4568-TTZRT,Male,36,No,No,No,No,0
9513-DXHDA,Male,58,No,No,No,No,0
8896-BQTTI,Male,41,No,No,No,No,0
3352-RICWQ,Female,45,No,No,Yes,Yes,2
2160-GPFXD,Male,25,Yes,No,Yes,Yes,2
1498-NHTLT,Male,21,Yes,No,Yes,Yes,3
5199-FPUSP,Male,64,No,No,No,Yes,2
6377-KSLXC,Male,31,No,No,No,No,0
1796-JANOW,Female,33,No,No,No,No,0
0238-WHBIQ,Male,25,Yes,No,Yes,Yes,1
8735-NBLWT,Male,34,No,No,No,Yes,2
1614-JBEBI,Female,59,No,No,No,No,0
4702-HDRKD,Male,30,No,No,No,No,0
8512-WIWYV,Male,20,Yes,No,No,No,0
1406-PUQVY,Male,29,Yes,No,No,Yes,1
9114-AAFQH,Female,27,Yes,No,Yes,No,0
1728-BQDMA,Female,22,Yes,No,No,No,0
0960-HUWBM,Male,40,No,No,Yes,Yes,3
0263-FJTQO,Male,53,No,No,Yes,Yes,2
7503-EPSZW,Female,45,No,No,Yes,Yes,3
7089-XXAYG,Male,37,No,No,Yes,No,0
1666-JXLKU,Female,64,No,No,No,No,0
5133-POWUA,Male,34,No,No,No,No,0
5652-MSDEY,Female,37,No,No,No,No,0
1810-BOHSY,Male,63,No,No,Yes,No,0
1784-BXEFA,Female,63,No,No,No,No,0
7351-MHQVU,Female,43,No,No,No,No,0
9224-VTYID,Male,30,No,No,Yes,Yes,3
9500-IWPXQ,Female,52,No,No,Yes,Yes,2
5762-TJXGK,Female,40,No,No,No,No,0
4504-YOULA,Female,42,No,No,Yes,Yes,3
5569-IDSEY,Male,52,No,No,Yes,No,0
7284-ZZLOH,Male,37,No,No,Yes,No,0
1777-JYQPJ,Male,19,Yes,No,No,No,0
3401-URHDA,Male,59,No,No,No,No,0
8631-XVRZL,Male,40,No,No,No,No,0
5680-LQOGP,Female,21,Yes,No,No,No,0
8189-DUKMV,Female,52,No,No,Yes,No,0
9931-DCEZH,Male,55,No,No,No,Yes,1
1898-JSNDC,Female,23,Yes,No,No,No,0
3911-RSNHI,Female,46,No,No,Yes,No,0
2410-CIYFZ,Male,42,No,No,No,Yes,2
5505-OVWQW,Female,35,No,No,No,No,0
7271-AJDTL,Female,64,No,No,Yes,No,0
4429-WYGFR,Male,36,No,No,No,No,0
4521-WFJAI,Male,52,No,No,No,No,0
6569-KTMDU,Female,28,Yes,No,No,No,0
8809-XKHMD,Male,62,No,No,Yes,No,0
0396-YCHWO,Male,58,No,No,Yes,No,0
0867-LDTTC,Male,51,No,No,No,No,0
3148-AOIQT,Female,23,Yes,No,Yes,No,0
6692-YQHXC,Male,43,No,No,No,No,0
3889-VWBID,Male,52,No,No,Yes,Yes,1
5222-JCXZT,Male,31,No,No,No,No,0
2739-CCZMB,Male,39,No,No,No,Yes,1
7080-TNUWP,Male,48,No,No,Yes,No,0
0496-AHOOK,Male,61,No,No,Yes,No,0
2468-SJFLM,Male,37,No,No,No,No,0
3181-VTHOE,Male,19,Yes,No,Yes,No,0
7168-HDQHG,Female,56,No,No,Yes,Yes,2
7901-HXJVA,Male,20,Yes,No,No,No,0
5924-IFQTT,Male,33,No,No,Yes,Yes,2
7968-QUXNS,Male,24,Yes,No,No,No,0
8903-WMRNW,Female,55,No,No,Yes,No,0
3629-WEAAM,Female,19,Yes,No,No,No,0
6029-CSMJE,Male,63,No,No,No,No,0
9099-FTUHS,Female,40,No,No,No,No,0
9467-ROOLM,Female,50,No,No,No,No,0
2253-KPMNB,Female,29,Yes,No,Yes,Yes,2
1345-ZUKID,Male,24,Yes,No,No,No,0
6429-SHBCB,Male,54,No,No,No,No,0
2603-HVKCG,Male,20,Yes,No,No,No,0
1834-WULEG,Male,61,No,No,Yes,Yes,2
9097-ZUBYC,Male,39,No,No,Yes,No,0
5148-ORICT,Female,23,Yes,No,Yes,No,0
4893-GYUJU,Female,29,Yes,No,No,No,0
4578-PHJYZ,Male,45,No,No,Yes,Yes,2
7272-QDCKA,Male,31,No,No,No,No,0
9766-HGEDE,Female,33,No,No,Yes,No,0
6968-MHOMU,Male,53,No,No,Yes,No,0
3721-WKIIL,Female,62,No,No,No,No,0
6568-POCUI,Female,51,No,No,Yes,No,0
3457-PQBYH,Female,35,No,No,Yes,Yes,1
7682-AZNDK,Male,25,Yes,No,Yes,Yes,3
3745-HRPHI,Male,49,No,No,Yes,Yes,3
1231-YNDEK,Male,49,No,No,No,No,0
1407-DIGZV,Female,32,No,No,Yes,Yes,2
0570-BFQHT,Female,38,No,No,No,No,0
4393-OBCRR,Female,60,No,No,No,No,0
8564-LDKFL,Male,37,No,No,Yes,No,0
3696-DFHHB,Female,50,No,No,No,No,0
4717-GHADL,Female,39,No,No,No,No,0
5501-TVMGM,Male,21,Yes,No,No,No,0
5879-HMFFH,Female,49,No,No,Yes,No,0
6772-WFQRD,Male,58,No,No,No,Yes,3
3810-DVDQQ,Female,28,Yes,No,Yes,Yes,1
6972-SNKKW,Female,60,No,No,No,No,0
3694-GLTJM,Female,62,No,No,No,No,0
9055-MOJJJ,Female,39,No,No,Yes,Yes,2
4359-INNWN,Female,63,No,No,No,No,0
0585-EGDDA,Male,41,No,No,Yes,No,0
4032-RMHCI,Female,37,No,No,Yes,Yes,2
3594-IVHJZ,Female,31,No,No,No,No,0
6869-FGJJC,Male,50,No,No,No,No,0
8205-VSLRB,Male,22,Yes,No,Yes,No,0
5960-MVTUK,Male,58,No,No,No,No,0
6817-WTYHE,Male,56,No,No,No,No,0
3082-VQXNH,Male,62,No,No,Yes,No,0
0750-EKNGL,Male,44,No,No,No,No,0
7669-LCRSD,Male,49,No,No,Yes,Yes,2
3567-PQTSO,Male,40,No,No,Yes,Yes,1
8043-PNYSD,Male,48,No,No,Yes,Yes,2
9938-EKRGF,Female,58,No,No,No,No,0
2703-AMTUL,Male,40,No,No,Yes,Yes,1
8173-RXAYP,Female,51,No,No,Yes,Yes,1
4825-XJGDM,Female,59,No,No,No,No,0
5402-HTOTQ,Male,43,No,No,No,No,0
7850-THJMU,Female,40,No,No,Yes,Yes,2
3717-FDJFU,Male,19,Yes,No,No,Yes,1
7966-YOTQW,Male,29,Yes,No,No,No,0
8853-TZDGH,Female,42,No,No,No,No,0
4324-BZCKL,Female,30,No,No,Yes,Yes,2
6924-TDGMT,Male,34,No,No,Yes,No,0
1536-YHDOE,Male,58,No,No,Yes,Yes,3
8123-QBNAZ,Female,39,No,No,Yes,Yes,1
7711-YIJWC,Male,21,Yes,No,Yes,Yes,2
5482-VXSXJ,Male,50,No,No,No,No,0
7365-BVCJH,Male,40,No,No,No,No,0
9620-ENEJV,Female,52,No,No,No,No,0
2378-YIZKA,Female,61,No,No,Yes,Yes,1
0689-DSXGL,Female,61,No,No,Yes,Yes,1
0464-WJTKO,Female,39,No,No,Yes,Yes,2
8902-ZEOVF,Male,28,Yes,No,Yes,Yes,1
2662-NNTDK,Male,50,No,No,No,No,0
2874-YXVVA,Female,38,No,No,No,No,0
4323-ELYYB,Male,54,No,No,Yes,Yes,2
4293-ETKAP,Female,42,No,No,Yes,Yes,1
6064-PUPMC,Male,59,No,No,Yes,Yes,2
6322-PJJDJ,Male,58,No,No,Yes,No,0
7586-ZATGZ,Male,59,No,No,No,No,0
7197-VOJMM,Male,59,No,No,Yes,No,0
1843-TLSGD,Female,56,No,No,Yes,Yes,3
9626-VFRGG,Female,33,No,No,No,Yes,2
7284-BUYEC,Female,46,No,No,No,No,0
2041-JIJCI,Female,37,No,No,No,No,0
4900-MSOMT,Female,39,No,No,Yes,Yes,3
2229-VWQJH,Female,34,No,No,No,No,0
9194-GFVOI,Female,25,Yes,No,Yes,No,0
9643-AVVWI,Female,49,No,No,Yes,Yes,3
2706-QZIHY,Female,35,No,No,Yes,No,0
6061-PQHMK,Female,50,No,No,No,No,0
6137-MFAJN,Female,62,No,No,No,No,0
4232-JGKIY,Male,22,Yes,No,No,No,0
2402-TAIRZ,Female,48,No,No,No,No,0
6685-GBWJZ,Male,59,No,No,Yes,No,0
3913-RDSJZ,Female,40,No,No,Yes,No,0
5043-TRZWM,Female,32,No,No,No,No,0
9494-BDNNC,Male,36,No,No,Yes,No,0
1640-PLFMP,Female,20,Yes,No,No,No,0
5366-OBVMR,Female,42,No,No,Yes,No,0
9817-APLHW,Male,37,No,No,No,No,0
8380-MQINP,Female,62,No,No,Yes,Yes,1
4616-EWBNJ,Female,23,Yes,No,No,No,0
1335-HQMKX,Female,49,No,No,Yes,No,0
6923-AQONU,Male,32,No,No,Yes,Yes,1
4536-PLEQY,Male,44,No,No,Yes,No,0
7029-IJEJK,Female,52,No,No,No,No,0
8871-JLMHM,Female,27,Yes,No,Yes,No,0
5447-VYTKW,Male,53,No,No,No,No,0
3623-FQBOX,Male,34,No,No,No,No,0
3474-BAFSJ,Male,27,Yes,No,Yes,No,0
3865-ZFZIB,Male,25,Yes,No,No,No,0
1855-AGAWH,Male,27,Yes,No,Yes,No,0
7109-CQYUZ,Male,34,No,No,No,No,0
1370-GGAWX,Female,55,No,No,No,No,0
5307-UVGNB,Female,40,No,No,Yes,Yes,3
3642-BYHDO,Female,34,No,No,Yes,Yes,1
9629-NHXFW,Female,58,No,No,Yes,Yes,2
2696-RZVZW,Male,19,Yes,No,Yes,No,0
5766-FTRTS,Male,35,No,No,Yes,No,0
0396-HUJBP,Female,34,No,No,No,No,0
1474-JUWSM,Female,24,Yes,No,Yes,No,0
3530-CRZSB,Female,55,No,No,No,No,0
9617-INGJY,Male,31,No,No,No,No,0
7234-KMNRQ,Male,21,Yes,No,No,No,0
7636-PEPNS,Female,44,No,No,Yes,Yes,3
6794-HKIAJ,Male,44,No,No,No,No,0
5578-NKCXI,Female,20,Yes,No,Yes,Yes,2
1642-HMARX,Female,45,No,No,Yes,No,0
6693-DJWTY,Female,46,No,No,No,Yes,3
0744-GKNGE,Female,31,No,No,Yes,Yes,2
6447-EGDIV,Female,23,Yes,No,No,No,0
5294-DMSFH,Female,32,No,No,Yes,Yes,2
0603-OLQDC,Male,41,No,No,No,Yes,1
3272-VUHPV,Female,24,Yes,No,Yes,Yes,1
1063-DHQJF,Male,56,No,No,Yes,Yes,3
8663-UPDGF,Female,54,No,No,No,No,0
6719-FGEDO,Female,27,Yes,No,Yes,No,0
1837-YQUCE,Female,54,No,No,No,No,0
0369-ZGOVK,Female,56,No,No,Yes,Yes,2
9919-KNPOO,Female,60,No,No,Yes,No,0
7872-BAAZR,Female,49,No,No,Yes,Yes,1
9391-LMANN,Male,38,No,No,No,Yes,3
1698-XFZCI,Male,30,No,No,No,No,0
1877-HKBQX,Female,21,Yes,No,No,No,0
4450-DLLMH,Male,53,No,No,No,No,0
0428-AXXLJ,Male,29,Yes,No,No,No,0
2746-DIJLO,Female,40,No,No,No,No,0
3508-VLHCZ,Female,43,No,No,Yes,Yes,3
4086-ATNFV,Female,34,No,No,Yes,Yes,1
0468-YRPXN,Male,62,No,No,No,No,0
3739-YBWAB,Male,37,No,No,Yes,No,0
9762-YAQAA,Male,54,No,No,No,No,0
5473-KHBPS,Female,53,No,No,Yes,Yes,3
0326-VDYXE,Female,21,Yes,No,Yes,No,0
8566-YPRGL,Female,57,No,No,No,No,0
6609-MXJHJ,Female,39,No,No,Yes,Yes,2
2669-OIDSD,Female,58,No,No,Yes,No,0
8400-WZICQ,Female,49,No,No,Yes,Yes,2
9576-SYUHJ,Male,29,Yes,No,No,No,0
0410-IPFTY,Female,64,No,No,Yes,No,0
2831-EBWRN,Male,46,No,No,No,No,0
9430-NKQLY,Male,49,No,No,Yes,Yes,2
1293-HHSHJ,Female,61,No,No,No,No,0
8610-ZIKJJ,Female,57,No,No,Yes,Yes,2
7673-LPRNY,Female,43,No,No,No,No,0
7339-POGZN,Female,24,Yes,No,No,No,0
2828-SLQPF,Male,53,No,No,No,No,0
9257-AZMTZ,Female,22,Yes,No,Yes,Yes,1
0003-MKNFE,Male,46,No,No,No,No,0
0975-UYDTX,Female,46,No,No,Yes,No,0
4682-BLBUC,Male,19,Yes,No,Yes,No,0
0975-VOOVL,Female,34,No,No,No,No,0
5968-VXZLG,Male,45,No,No,No,No,0
5201-FRKKS,Male,53,No,No,No,No,0
5443-SCMKX,Female,49,No,No,Yes,No,0
8295-KMENE,Female,33,No,No,Yes,Yes,1
9821-BESNZ,Male,43,No,No,No,No,0
3678-MNGZX,Male,45,No,No,Yes,Yes,3
1335-NTIUC,Male,61,No,No,No,No,0
2916-BQZLN,Male,29,Yes,No,No,No,0
2368-GAKKQ,Female,28,Yes,No,No,No,0
8710-YGLWG,Male,44,No,No,No,No,0
3785-KTYSH,Male,24,Yes,No,No,No,0
6993-YCOBK,Male,48,No,No,Yes,Yes,3
5206-HPJKM,Male,64,No,No,No,No,0
8393-JMVMB,Male,34,No,No,No,No,0
0969-RGKCU,Male,31,No,No,Yes,Yes,1
0378-CJKPV,Female,56,No,No,Yes,No,0
4318-RAJVY,Female,57,No,No,No,No,0
2254-DLXRI,Female,33,No,No,No,No,0
5062-CJJKH,Male,63,No,No,Yes,Yes,3
9028-LIHRP,Male,22,Yes,No,Yes,Yes,1
1053-MXTTK,Female,63,No,No,Yes,Yes,1
1530-ZTDOZ,Female,57,No,No,Yes,No,0
8200-LGKSR,Male,47,No,No,Yes,No,0
0670-ANMUU,Male,47,No,No,No,No,0
6897-RWMUB,Male,23,Yes,No,Yes,Yes,2
1077-HUUJM,Female,48,No,No,No,Yes,1
0895-LNKRC,Male,53,No,No,Yes,Yes,3
5171-EPLKN,Male,27,Yes,No,No,No,0
7820-ZYGNY,Male,33,No,No,No,No,0
9677-AVKED,Female,55,No,No,No,Yes,2
2227-JRSJX,Female,22,Yes,No,No,No,0
9847-HNVGP,Male,23,Yes,No,No,No,0
8980-WQFWL,Female,61,No,No,No,No,0
4634-JLRJT,Female,30,No,No,No,No,0
9501-UKKNL,Male,43,No,No,No,No,0
2560-QTSBS,Female,26,Yes,No,Yes,Yes,2
4795-WRNVT,Female,32,No,No,No,No,0
6080-TCMYC,Male,55,No,No,Yes,Yes,3
7860-UXCRM,Male,22,Yes,No,Yes,Yes,2
6357-JJPQT,Female,48,No,No,No,No,0
2292-XQWSV,Male,19,Yes,No,Yes,Yes,2
9643-YBLUR,Male,27,Yes,No,Yes,No,0
8734-FNWVH,Male,21,Yes,No,Yes,Yes,1
9447-YPTBX,Female,30,No,No,Yes,No,0
9026-LHEVG,Female,45,No,No,No,No,0
7011-CVEUC,Male,51,No,No,Yes,No,0
7925-PNRGI,Female,51,No,No,Yes,Yes,2
1552-CZCLL,Female,31,No,No,Yes,Yes,1
3038-PQIUY,Female,39,No,No,No,No,0
9313-CDOGY,Male,40,No,No,Yes,Yes,2
8148-BPLZQ,Male,34,No,No,No,No,0
2623-DRYAM,Female,19,Yes,No,Yes,No,0
4488-KQFDT,Female,21,Yes,No,No,No,0
0491-KAPQG,Male,28,Yes,No,No,No,0
8039-EQPIM,Male,22,Yes,No,Yes,No,0
3209-ZPKFI,Male,28,Yes,No,Yes,Yes,1
3569-JFODW,Female,20,Yes,No,Yes,Yes,1
1591-XWLGB,Female,44,No,No,Yes,No,0
3243-ZHOHY,Female,35,No,No,No,No,0
5296-PSYVW,Female,41,No,No,Yes,No,0
6319-QSUSR,Female,57,No,No,No,Yes,1
0487-CRLZF,Female,58,No,No,No,No,0
9451-WLYRI,Female,50,No,No,Yes,No,0
1991-VOPLL,Female,45,No,No,No,No,0
0174-QRVVY,Male,21,Yes,No,Yes,Yes,2
8106-GWQOK,Male,47,No,No,Yes,No,0
8751-EDEKA,Female,56,No,No,Yes,No,0
6878-GGDWG,Female,57,No,No,Yes,No,0
8450-LUGUK,Female,40,No,No,Yes,Yes,1
0795-GMVQO,Male,36,No,No,Yes,No,0
2259-OUUSZ,Male,28,Yes,No,No,No,0
1142-IHLOO,Female,36,No,No,No,No,0
4633-MKHYU,Female,23,Yes,No,No,No,0
6257-RJOHI,Male,58,No,No,No,No,0
1545-JFUML,Male,50,No,No,Yes,No,0
1353-GHZOS,Male,22,Yes,No,Yes,No,0
2587-EKXTS,Male,48,No,No,No,No,0
9753-OYLBX,Female,54,No,No,No,No,0
6656-JWRQX,Female,60,No,No,No,No,0
6473-ULUHT,Male,22,Yes,No,Yes,Yes,2
7688-AWMDX,Male,21,Yes,No,Yes,No,0
2842-BCQGE,Male,39,No,No,No,No,0
7244-QWYHG,Male,20,Yes,No,Yes,No,0
5312-UXESG,Female,43,No,No,No,No,0
2150-WLKUW,Female,27,Yes,No,Yes,No,0
7159-FVYPK,Female,23,Yes,No,Yes,Yes,3
7032-LMBHI,Female,42,No,No,No,No,0
6088-BXMRG,Female,59,No,No,Yes,Yes,1
4821-SJHJV,Female,25,Yes,No,Yes,Yes,3
7346-MEDWM,Female,48,No,No,No,No,0
1137-DGOWI,Female,53,No,No,Yes,No,0
3812-LRZIR,Female,51,No,No,Yes,Yes,1
4227-OJHAL,Female,47,No,No,Yes,Yes,2
9220-CXRSC,Female,56,No,No,Yes,Yes,2
4993-JCRGJ,Male,62,No,No,No,No,0
9537-JALFH,Male,49,No,No,Yes,Yes,2
6698-OXETB,Male,60,No,No,No,No,0
2103-ZRXFN,Male,19,Yes,No,No,No,0
3724-BSCVH,Male,37,No,No,Yes,Yes,1
9209-NWPGU,Male,42,No,No,No,No,0
7306-YDSOI,Male,32,No,No,Yes,Yes,1
0655-YDGFJ,Male,34,No,No,No,No,0
8468-EHYJA,Female,32,No,No,Yes,No,0
6823-SIDFQ,Male,58,No,No,No,No,0
1097-FSPVW,Female,42,No,No,No,No,0
8328-SKJNO,Male,61,No,No,No,Yes,1
7010-ZMVBF,Female,39,No,No,Yes,Yes,2
5201-CBWYG,Male,60,No,No,Yes,Yes,1
6352-GIGGQ,Male,19,Yes,No,No,No,0
3635-QQRQD,Male,19,Yes,No,No,No,0
2897-DOVND,Male,31,No,No,No,No,0
0191-EQUUH,Female,32,No,No,No,Yes,3
3489-HHPFY,Female,40,No,No,Yes,No,0
2926-JEJJC,Female,26,Yes,No,No,No,0
4950-BDEUX,Male,47,No,No,No,No,0
5789-LDFXO,Male,60,No,No,No,No,0
0508-OOLTO,Female,33,No,No,Yes,Yes,1
2984-TBYKU,Male,38,No,No,Yes,Yes,3
9822-WMWVG,Female,20,Yes,No,No,No,0
9040-KZVWO,Male,59,No,No,No,No,0
6339-RZCBJ,Male,45,No,No,No,No,0
1816-FLZDK,Male,34,No,No,No,No,0
7096-UCLNH,Male,30,No,No,No,No,0
8617-ENBDS,Male,29,Yes,No,No,No,0
9385-NXKDA,Female,53,No,No,Yes,No,0
6674-KVJHG,Female,50,No,No,No,No,0
9351-HXDMR,Male,37,No,No,Yes,No,0
3537-HPKQT,Female,20,Yes,No,Yes,No,0
2129-ALKBS,Female,49,No,No,Yes,Yes,4
5821-MMEIL,Female,43,No,No,Yes,No,0
4742-TXUEX,Female,24,Yes,No,Yes,Yes,3
9631-XEYKE,Male,28,Yes,No,No,No,0
1335-MXCSE,Male,24,Yes,No,Yes,Yes,1
2386-OWURY,Female,20,Yes,No,No,No,0
0310-VQXAM,Male,56,No,No,No,No,0
3453-RTHJQ,Male,59,No,No,No,No,0
6278-FEPBZ,Female,57,No,No,No,No,0
4280-DLSHD,Male,36,No,No,Yes,No,0
1508-DFXCU,Male,32,No,No,No,No,0
