customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_value
6244-BESBM,Male,61,No,No,Yes,Yes,1,Yes,6,69,None,Yes,12.02,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.2,6671.7,0.0,0,829.38,7501.08,0
0584-BJQGZ,Female,19,Yes,No,No,No,0,No,0,25,None,Yes,28.05,Yes,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,0.0,0,701.25,2539.15,0
5828-AVIPD,Male,29,Yes,No,Yes,No,0,Yes,1,19,None,Yes,5.93,Yes,Yes,Fiber Optic,51,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.95,1875.55,0.0,0,112.67,1988.22,1
9770-KXGQU,Female,52,No,No,No,No,0,No,0,53,None,Yes,29.39,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,98.6,5311.85,0.0,0,1557.67,6869.52,0
7266-GSSJX,Male,43,No,No,Yes,Yes,2,Yes,3,11,None,Yes,16.67,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,250.8,0.0,0,183.37,434.17,0
3128-YOVTD,Female,29,Yes,No,Yes,Yes,2,Yes,6,51,None,Yes,2.53,No,Yes,Fiber Optic,71,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,4018.55,0.0,0,129.03,4147.58,0
2691-NZETQ,Male,28,Yes,No,No,No,0,No,0,9,Offer E,Yes,49.14,Yes,Yes,Fiber Optic,58,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,758.6,0.0,0,442.26,1200.86,1
6992-TKNYO,Male,34,No,No,Yes,No,0,Yes,2,38,Offer C,Yes,32.11,Yes,Yes,DSL,16,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,69.0,2669.45,0.0,0,1220.18,3889.63,0
9600-UDOPK,Male,33,No,No,Yes,No,0,Yes,1,30,Offer C,Yes,10.5,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,2866.45,0.0,0,315.0,3181.45,1
0722-TROQR,Female,68,No,Yes,No,No,0,No,0,4,None,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,1
1832-PEUTS,Male,23,Yes,No,Yes,Yes,2,Yes,4,62,Offer B,Yes,37.75,Yes,Yes,Fiber Optic,73,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,89.1,5411.65,0.0,0,2340.5,7752.15,0
1699-TLDLZ,Female,44,No,No,Yes,Yes,2,Yes,10,16,Offer D,Yes,7.14,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,301.55,0.0,0,114.24,415.79,0
1143-NMNQJ,Female,39,No,No,No,No,0,No,0,2,None,Yes,14.07,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,169.8,0.0,0,28.14,197.94,1
0835-DUUIQ,Female,55,No,No,No,No,0,No,0,24,None,Yes,47.31,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,21.05,531.55,0.0,0,1135.44,1666.99,0
2123-VSCOT,Female,39,No,No,Yes,No,0,Yes,9,59,None,Yes,24.81,Yes,Yes,Cable,24,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.1,4194.85,0.0,0,1463.79,5658.64,0
3096-JRDSO,Female,73,No,Yes,Yes,No,0,Yes,5,27,Offer C,Yes,10.19,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,2867.75,0.0,0,275.13,3142.88,1
5692-ICXLW,Male,75,No,Yes,No,No,0,No,0,31,None,Yes,46.71,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,90.7,2845.15,0.0,100,1448.01,4393.16,0
6599-RCLCJ,Male,54,No,No,Yes,No,0,Yes,1,47,Offer B,Yes,7.62,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.69,1
7341-LXCAF,Male,24,Yes,No,Yes,No,0,Yes,8,4,None,Yes,48.64,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,301.4,0.0,0,194.56,495.96,1
4226-KKDON,Male,41,No,No,No,No,0,No,0,8,Offer E,Yes,30.8,No,Yes,DSL,27,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.65,520.95,0.0,0,246.4,767.35,0
0135-NMXAP,Female,57,No,No,No,No,0,No,0,12,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,1
8608-OZTLB,Male,59,No,No,Yes,Yes,3,Yes,4,38,None,Yes,31.45,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.05,2802.3,0.0,0,1195.1,3997.4,0
5148-ORICT,Female,23,Yes,No,Yes,No,0,Yes,2,64,None,Yes,18.03,No,Yes,Cable,42,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,74.35,4759.55,0.0,0,1153.92,5913.47,0
4293-ETKAP,Female,42,No,No,Yes,Yes,1,Yes,10,65,Offer B,Yes,1.83,Yes,Yes,Cable,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.4,5071.9,0.0,0,118.95,5190.85,0
9777-WJJPR,Male,46,No,No,Yes,No,0,Yes,9,31,None,Yes,29.77,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,88.65,2683.2,0.0,0,922.87,3606.07,0
7721-DVEKZ,Female,42,No,No,No,No,0,No,0,1,Offer E,Yes,23.67,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,23.67,43.32,0
2952-QAYZF,Male,30,No,No,No,No,0,No,0,5,None,Yes,36.52,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,0.0,0,182.6,606.75,1
8040-MNRTF,Female,47,No,No,No,No,0,No,0,1,None,Yes,37.51,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,37.51,108.61,0
0254-FNMCI,Female,19,Yes,No,No,No,0,No,0,72,None,Yes,41.91,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0.0,0,3017.52,10641.72,0
5640-CAXOA,Female,23,Yes,No,No,No,0,No,0,30,None,No,0.0,No,Yes,Cable,42,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,40.35,1187.05,0.0,0,0.0,1187.05,0
2642-DTVCO,Male,68,No,Yes,No,No,0,No,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30,109.62,886.12,1
9142-XMYJH,Female,46,No,No,No,No,0,No,0,29,None,Yes,2.76,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,601.6,0.0,0,80.04,681.64,0
4210-QFJMF,Female,41,No,No,No,No,0,No,0,4,Offer E,Yes,36.91,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,317.25,0.0,0,147.64,464.89,1
0376-OIWME,Male,24,Yes,No,Yes,No,0,Yes,3,36,Offer C,Yes,41.33,No,Yes,Fiber Optic,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.6,3366.05,16.56,0,1487.88,4837.37,0
9625-QSTYE,Female,37,No,No,No,No,0,No,0,13,None,Yes,3.84,No,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.15,952.3,0.0,0,49.92,1002.22,1
9766-HGEDE,Female,33,No,No,Yes,No,0,Yes,3,17,Offer D,Yes,1.64,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.35,307.0,10.57,0,27.88,324.31,0
9680-NIAUV,Female,42,No,No,Yes,No,0,Yes,7,72,Offer A,Yes,18.66,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,8129.3,0.0,0,1343.52,9472.82,0
8853-TZDGH,Female,42,No,No,No,No,0,No,0,72,None,Yes,24.19,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.6,8012.75,0.0,0,1741.68,9754.43,0
1485-YDHMM,Male,49,No,No,Yes,Yes,1,Yes,1,52,None,Yes,11.3,Yes,Yes,Fiber Optic,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.25,4631.7,0.0,0,587.6,5219.3,0
8261-GWDBQ,Female,70,No,Yes,Yes,No,0,Yes,1,60,None,Yes,4.06,Yes,Yes,Fiber Optic,11,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,116.05,6925.9,0.0,0,243.6,7169.5,0
0603-OLQDC,Male,41,No,No,No,Yes,1,No,0,12,Offer D,Yes,27.07,No,Yes,Cable,29,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,69.85,837.5,0.0,0,324.84,1162.34,0
6615-ZGEDR,Male,42,No,No,No,No,0,No,0,1,None,Yes,1.91,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.7,19.7,0.0,0,1.91,21.61,1
2959-MJHIC,Male,60,No,No,Yes,No,0,Yes,3,4,None,Yes,32.43,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,307.4,0.0,0,129.72,437.12,1
3097-IDVPU,Male,51,No,No,Yes,Yes,2,Yes,10,19,Offer D,Yes,9.47,Yes,Yes,DSL,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,0.0,120,179.93,1210.38,0
6713-OKOMC,Female,42,No,No,No,No,0,No,0,10,Offer D,No,0.0,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,29.75,301.9,0.0,0,0.0,301.9,0
4971-PUYQO,Female,48,No,No,No,No,0,No,0,27,None,Yes,11.09,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,94.55,2724.6,0.0,0,299.43,3024.03,1
0156-FVPTA,Male,48,No,No,Yes,No,0,Yes,1,22,Offer D,Yes,27.24,No,Yes,DSL,21,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,1
7439-DKZTW,Male,49,No,No,No,No,0,No,0,1,None,Yes,5.93,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0.0,60,5.93,146.48,0
8728-SKJLR,Male,45,No,No,No,No,0,No,0,41,Offer B,Yes,1.08,No,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,3089.1,0.0,0,44.28,3133.38,0
8896-BQTTI,Male,41,No,No,No,No,0,No,0,1,Offer E,Yes,3.39,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.0,25.0,0.0,0,3.39,28.39,0
3583-KRKMD,Male,51,No,No,No,No,0,No,0,18,None,Yes,26.84,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,1373.05,15.57,0,483.12,1840.6,0
5351-QESIO,Male,64,No,No,No,Yes,2,No,0,1,Offer E,No,0.0,No,Yes,Cable,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,24.2,24.2,0.0,0,0.0,24.2,0
6469-MRVET,Male,32,No,No,Yes,No,0,Yes,8,1,None,Yes,44.69,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,20.2,0.0,0,44.69,64.89,0
8620-RJPZN,Female,27,Yes,No,No,No,0,No,0,1,None,Yes,45.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.7,20.7,0.0,0,45.86,66.56,0
9093-FPDLG,Female,54,No,No,No,No,0,No,0,11,None,Yes,9.52,No,Yes,Fiber Optic,4,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,999.9,0.0,0,104.72,1104.62,0
8849-GYOKR,Female,59,No,No,Yes,No,0,Yes,2,54,None,Yes,8.83,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.55,5763.3,0.0,0,476.82,6240.12,1
8626-PTQGE,Male,62,No,No,No,No,0,No,0,69,None,No,0.0,No,Yes,Cable,18,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,4176.7,41.21,0,0.0,4135.49,0
9867-NNXLC,Female,43,No,No,No,No,0,No,0,22,Offer D,Yes,33.92,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,470.2,0.0,0,746.24,1216.44,0
4827-LTQRJ,Female,70,No,Yes,Yes,Yes,2,Yes,1,66,None,Yes,44.38,Yes,Yes,Fiber Optic,28,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,110.6,7210.85,0.0,0,2929.08,10139.93,0
3391-JSQEW,Male,32,No,No,Yes,No,0,Yes,7,40,None,Yes,24.3,No,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2058.5,37.03,0,972.0,2993.47,0
3323-CPBWR,Male,61,No,No,No,No,0,No,0,23,Offer D,Yes,8.5,Yes,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.9,2085.45,0.0,0,195.5,2280.95,0
9921-QFQUL,Female,33,No,No,Yes,No,0,Yes,2,23,Offer D,Yes,22.17,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.15,2044.95,0.0,0,509.91,2554.86,0
3797-VTIDR,Male,55,No,No,Yes,No,0,Yes,3,1,Offer E,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.45,23.45,0.0,0,0.0,23.45,1
5339-TJFEK,Male,22,Yes,No,Yes,Yes,1,Yes,8,62,Offer B,Yes,14.75,Yes,Yes,Fiber Optic,52,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.5,6487.2,0.0,150,914.5,7551.7,0
5396-IZEPB,Male,37,No,No,No,No,0,No,0,9,Offer E,Yes,24.89,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,180.7,0.0,0,224.01,404.71,0
7317-GGVPB,Male,57,No,No,Yes,No,0,Yes,1,71,Offer A,Yes,5.76,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,108.6,7690.9,0.0,20,408.96,8119.86,1
6207-WIOLX,Female,27,Yes,No,Yes,No,0,Yes,6,25,Offer C,No,0.0,No,Yes,DSL,48,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,58.6,1502.65,4.48,0,0.0,1498.17,1
7267-FRMJW,Female,25,Yes,No,Yes,Yes,3,Yes,1,25,Offer C,Yes,4.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,486.05,0.0,0,114.25,600.3,0
5294-CDGWY,Male,51,No,No,Yes,No,0,Yes,1,51,None,No,0.0,No,Yes,DSL,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.3,3014.65,0.0,0,0.0,3014.65,1
5364-EVNIB,Male,61,No,No,No,No,0,No,0,13,None,Yes,30.88,No,Yes,Fiber Optic,3,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,973.45,0.0,0,401.44,1374.89,1
8181-YHCMF,Female,44,No,No,Yes,No,0,Yes,8,68,None,No,0.0,No,Yes,DSL,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,60.3,4109.0,0.0,0,0.0,4109.0,0
6435-SRWBJ,Female,21,Yes,No,No,No,0,No,0,5,Offer E,Yes,29.74,Yes,Yes,Fiber Optic,42,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.75,417.75,0.0,0,148.7,566.45,0
5028-HTLJB,Male,69,No,Yes,No,No,0,No,0,1,Offer E,Yes,19.87,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,19.87,39.92,1
9522-BNTHX,Female,72,No,Yes,No,No,0,No,0,34,None,No,0.0,No,Yes,DSL,28,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,1765.95,0.0,0,0.0,1765.95,0
3130-ICDUP,Female,56,No,No,No,Yes,1,No,0,2,None,Yes,5.3,Yes,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.55,188.1,0.0,0,10.6,198.7,0
7296-PIXQY,Female,60,No,No,Yes,Yes,2,No,0,14,Offer D,Yes,23.0,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,1046.5,0.0,0,322.0,1368.5,0
8231-BSWXX,Male,44,No,No,No,No,0,No,0,71,Offer A,Yes,41.34,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,79.05,5552.5,0.0,0,2935.14,8487.64,0
5649-TJHOV,Male,68,No,Yes,Yes,No,0,Yes,1,27,Offer C,No,0.0,No,Yes,DSL,25,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,36.5,1032.0,0.0,30,0.0,1062.0,1
9957-YODKZ,Male,75,No,Yes,Yes,No,0,Yes,4,6,None,Yes,16.87,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,80.8,457.1,0.0,30,101.22,588.32,0
4229-CZMLL,Male,49,No,No,No,No,0,No,0,6,None,Yes,6.32,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72,1
5502-RLUYV,Female,42,No,No,Yes,No,0,Yes,1,69,None,Yes,37.2,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0.0,0,2566.8,10013.7,1
3935-TBRZZ,Male,54,No,No,Yes,No,0,Yes,10,44,Offer B,Yes,15.33,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,25.7,1110.5,0.0,0,674.52,1785.02,0
6171-ZTVYB,Male,42,No,No,Yes,No,0,Yes,1,43,None,Yes,26.1,Yes,Yes,DSL,17,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.25,2907.35,6.41,0,1122.3,4023.24,0
5201-USSQZ,Female,56,No,No,Yes,No,0,Yes,1,26,None,Yes,42.26,No,Yes,Fiber Optic,2,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.9,2196.45,0.0,0,1098.76,3295.21,0
4940-KHCWD,Female,61,No,No,Yes,No,0,Yes,1,60,Offer B,No,0.0,No,Yes,Cable,2,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,37.7,2288.7,0.0,0,0.0,2288.7,0
5846-NEQVZ,Male,19,Yes,No,Yes,No,0,Yes,3,71,None,Yes,2.43,No,Yes,Cable,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,70.85,4973.4,0.0,0,172.53,5145.93,0
5244-IRFIH,Male,72,No,Yes,Yes,No,0,Yes,1,33,None,Yes,27.78,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,3105.55,0.0,0,916.74,4022.29,1
5233-AOZUF,Female,62,No,No,Yes,No,0,Yes,3,29,None,Yes,5.39,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2149.05,0.0,0,156.31,2305.36,0
0780-XNZFN,Male,60,No,No,No,No,0,No,0,57,None,Yes,1.69,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1125.6,0.0,0,96.33,1221.93,0
6016-NXBNJ,Male,53,No,No,No,No,0,No,0,35,None,Yes,7.74,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.15,638.0,0.0,0,270.9,908.9,0
7789-CRUVC,Female,77,No,Yes,Yes,No,0,Yes,1,61,None,Yes,33.75,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,94.2,5895.45,0.0,0,2058.75,7954.2,0
7508-DQAKK,Female,21,Yes,No,No,No,0,No,0,64,None,Yes,8.52,Yes,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,86.4,5442.05,0.0,0,545.28,5987.33,0
3724-BSCVH,Male,37,No,No,Yes,Yes,1,No,0,10,Offer D,Yes,37.59,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,242.4,0.0,0,375.9,618.3,0
6885-PKOAM,Female,59,No,No,Yes,No,0,Yes,3,71,None,Yes,30.68,Yes,Yes,Cable,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.75,6223.8,4.6,0,2178.28,8397.48,0
1116-DXXDF,Male,38,No,No,No,No,0,No,0,39,None,Yes,37.94,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.45,3801.7,0.0,0,1479.66,5281.36,0
3597-YASZG,Female,73,No,Yes,Yes,No,0,Yes,3,70,Offer A,Yes,39.34,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.45,7349.35,0.0,0,2753.8,10103.15,0
8380-MQINP,Female,62,No,No,Yes,Yes,1,Yes,3,55,None,Yes,3.18,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.3,1079.05,0.0,0,174.9,1253.95,0
6538-POCHL,Male,59,No,No,No,No,0,No,0,33,Offer C,Yes,17.63,No,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.0,2576.8,0.0,0,581.79,3158.59,0
0177-PXBAT,Male,78,No,Yes,Yes,No,0,Yes,7,33,None,Yes,25.15,Yes,Yes,Fiber Optic,20,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0,829.95,4524.65,0
8091-TTVAX,Male,39,No,No,Yes,No,0,Yes,7,58,Offer B,Yes,5.69,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.35,5681.1,0.0,0,330.02,6011.12,0
7270-BDIOA,Female,60,No,No,No,No,0,No,0,22,None,Yes,12.19,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.0,1993.8,0.0,0,268.18,2261.98,1
6891-JPYFF,Female,57,No,No,Yes,Yes,3,Yes,1,48,Offer B,Yes,30.41,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.25,4997.5,1.66,0,1459.68,6455.52,0
6794-HKIAJ,Male,44,No,No,No,No,0,No,0,62,None,Yes,18.9,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.7,5586.45,0.0,0,1171.8,6758.25,0
2266-FUBDZ,Male,19,Yes,No,Yes,Yes,3,Yes,2,15,None,Yes,46.47,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,278.85,0.0,0,697.05,975.9,0
8378-LKJAF,Male,34,No,No,Yes,Yes,1,Yes,9,38,None,Yes,24.22,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,101.15,3956.7,0.0,0,920.36,4877.06,0
3486-NPGST,Female,47,No,No,No,No,0,No,0,36,None,Yes,41.33,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.55,620.75,0.0,0,1487.88,2108.63,0
2739-CACDQ,Female,79,No,Yes,No,No,0,No,0,17,Offer D,Yes,1.06,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.65,1470.05,0.0,0,18.02,1488.07,0
9576-SYUHJ,Male,29,Yes,No,No,No,0,No,0,37,Offer C,Yes,12.69,Yes,Yes,Fiber Optic,69,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.15,3369.25,17.5,50,469.53,3871.28,0
5334-JLAXU,Female,44,No,No,Yes,No,0,Yes,8,60,Offer B,Yes,15.54,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0.0,0,932.4,6408.3,0
2725-TTRIQ,Female,45,No,No,Yes,Yes,3,Yes,10,72,Offer A,Yes,37.84,Yes,Yes,Cable,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.2,5986.55,0.0,0,2724.48,8711.03,0
